Position,Driver,Constructor,Points,Wins
1,Sebastian Vettel,Red Bull,143,5
2,Lewis Hamilton,McLaren,85,1
3,Mark Webber,Red Bull,79,0
4,Jenson Button,McLaren,76,0
5,Fernando Alonso,Ferrari,69,0
6,Nick Heidfeld,Renault,29,0
7,Nico Rosberg,Mercedes,26,0
8,Felipe Massa,Ferrari,24,0
9,Vitaly Petrov,Renault,21,0
10,Kamui Kobayashi,Sauber,19,0
11,Michael Schumacher,Mercedes,14,0
12,Adrian Sutil,Force India,8,0
13,Sébastien Buemi,Toro Rosso,7,0
14,Rubens Barrichello,Williams,2,0
15,Sergio Pérez,Sauber,2,0
16,Paul di Resta,Force India,2,0
17,Jaime Alguersuari,Toro Rosso,0,0
18,Jarno Trulli,Lotus,0,0
19,Heikki Kovalainen,Lotus,0,0
20,Jérôme d'Ambrosio,Virgin,0,0
21,Pastor Maldonado,Williams,0,0
22,Timo Glock,Virgin,0,0
23,Vitantonio Liuzzi,HRT,0,0
24,Narain Karthikeyan,HRT,0,0
