Position,Driver,Constructor,Points,Wins
1,Graham Hill,Lotus-Ford,30,2
2,Jackie Stewart,Matra-Ford,26,2
3,Jacky Ickx,Ferrari,23,1
4,Denny Hulme,McLaren-BRM,15,0
5,Pedro Rodríguez,BRM,11,0
6,Chris Amon,Ferrari,10,0
7,Jo Siffert,Cooper-Maserati,9,1
8,Bruce McLaren,McLaren-Ford,9,1
9,Jim Clark,Lotus-Ford,9,1
10,Jean-Pierre Beltoise,Matra-Ford,9,0
11,John Surtees,Honda,8,0
12,Jochen Rindt,Brabham-Repco,8,0
13,Richard Attwood,BRM,6,0
14,Ludovico Scarfiotti,Cooper-BRM,6,0
15,Lucien Bianchi,Cooper-BRM,5,0
16,Brian Redman,Cooper-Maserati,4,0
17,Vic Elford,Cooper-BRM,3,0
18,Jackie Oliver,Lotus-Ford,2,0
19,Silvio Moser,Brabham-Repco,2,0
20,Jack Brabham,Brabham-Repco,2,0
21,Piers Courage,BRM,1,0
22,Jo Bonnier,Cooper-Maserati,0,0
23,Dan Gurney,Eagle-Weslake,0,0
24,John Love,Brabham-Repco,0,0
25,Hubert Hahne,Lola,0,0
26,Kurt Ahrens,Brabham-Repco,0,0
27,Jackie Pretorius,Brabham-Climax,0,0
28,Robin Widdows,Cooper-BRM,0,0
29,Johnny Servoz-Gavin,Matra-Ford,0,0
30,Sam Tingle,LDS,0,0
